CAS,EcoRecID,ModelCode,Value,RefID,Comment,UserModified,userComment,DoNotShowValue
,39,BW,0.191,136,,FALSE,,FALSE
,39,CR_Food,0.13,73,Table 12A-2,FALSE,,FALSE
,39,CR_Water,0.0195,73,Table 12A-3,FALSE,,FALSE
,39,CRfrac_Soil,0.093,73,Table 12A-4,FALSE,,FALSE
,39,DF_11,0.126,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,39,DF_13,0.126,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,39,DF_14,0.568,73,"Min, Avg, Max = 0.21, 0.565, 0.92",FALSE,,FALSE
,39,DF_2,0.181,73,"Min, Avg, Max = 0, 0.18, 0.36",FALSE,,FALSE
,44,BW,0.0416,136,,FALSE,,FALSE
,44,CR_Food,0.0328,73,Table 12A-2,FALSE,,FALSE
,44,CR_Water,0.00566,73,Table 12A-3,FALSE,,FALSE
,44,CRfrac_Sed,0,196,,FALSE,,FALSE
,44,CRfrac_Soil,0.024,73,Table 12A-4,FALSE,,FALSE
,44,DF_11,0.075,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,44,DF_12,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,44,DF_13,0.75,73,"Min, Avg, Max = 0.5, 0.75, 1",FALSE,,FALSE
,44,DF_14,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,44,DF_15,0.175,73,"Min, Avg, Max = 0.1, 0.175, 0.25",FALSE,,FALSE
,44,DF_2,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,45,BW,5.69,136,,FALSE,,FALSE
,45,CR_Food,1.87,73,Table 12A-2,FALSE,,FALSE
,45,CR_Water,0.474,73,Table 12A-3,FALSE,,FALSE
,45,CRfrac_Sed,0.094,73,Table 12A-5,FALSE,,FALSE
,45,DF_1,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,45,DF_11,0.555,73,"Min, Avg, Max = 0.25, 0.555, 0.86",FALSE,,FALSE
,45,DF_13,0,73,"Min, Avg, Max = 0.1, 0.38, 0.66",FALSE,,FALSE
,45,DF_14,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,45,DF_15,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,45,DF_16,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,45,DF_2,0.445,73,"Min, Avg, Max = 0, 0.45, 0.9",FALSE,,FALSE
,45,DF_20,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,45,DF_3,0,73,"Min, Avg, Max = 0, 0.175, 0.35",FALSE,,FALSE
,45,DF_6,0,73,"Min, Avg, Max = 0, 0.095, 0.19",FALSE,,FALSE
,45,DF_7,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
,45,DF_8,0,73,"Min, Avg, Max = 0, 0.115, 0.23",FALSE,,FALSE
,45,DF_9,0,73,"Min, Avg, Max = 0, 0.115, 0.23",FALSE,,FALSE
,47,BW,4.53,136,,FALSE,,FALSE
,47,CR_Food,1.55,73,Table 12A-2,FALSE,,FALSE
,47,CR_Water,0.386,73,Table 12A-3,FALSE,,FALSE
,47,CRfrac_Sed,0,196,,FALSE,,FALSE
,47,CRfrac_Soil,0.028,73,Table 12A-4,FALSE,,FALSE
,47,DF_11,0.3,73,"Min, Avg, Max = 0.1, 0.3, 0.5",FALSE,,FALSE
,47,DF_13,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,47,DF_2,0,73,"Min, Avg, Max = 0, 0.125, 0.25",FALSE,,FALSE
7440382,,BAF_HerbVert,0.0025,124,"Table 7, general, median",FALSE,,FALSE
7440382,,BAF_OmnVert,0.0025,124,"Table 7, general, median",FALSE,,FALSE
7440382,,BAF_SmBirds,0.0025,124,"Table 7, general, median",FALSE,,FALSE
7440382,,BAF_SmHerp,0.0025,124,"Table 7, general, median",FALSE,,FALSE
7440382,,BAF_SmMammals,0.0025,124,"Table 7, general, median",FALSE,,FALSE
7440382,,BAF_SoilInvert,0.14,87,"Table 2, P90 (dataset=all), adjust for 80% moisture content to convert from dry to wet wt; data are for benthic organisms used as surrogate for soil",FALSE,,FALSE
7440382,,BAF_Worms,0.035,123,"Table 11, median, adjust for 84% moisture content to convert from dry to wet wt",FALSE,,FALSE
,47,DF_3,0.51,73,"Min, Avg, Max = 0.1, 0.51, 0.92",FALSE,,FALSE
,47,DF_4,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,47,DF_5,0,73,"Min, Avg, Max = 0, 0.05, 0.1",FALSE,,FALSE
,47,DF_6,0.19,73,"Min, Avg, Max = 0, 0.23, 0.46",FALSE,,FALSE
7440224,59,ED_Eco,1,74,Acute assumed = 1 day,FALSE,,FALSE
7440702,14,BMD,0,196,,FALSE,,FALSE
564250,,BCF_WaterVeg,0.95,18,BAF_T3W used as surrogate,FALSE,,FALSE
93106606,,BCF_WaterVeg,28,18,BAF_T3W used as surrogate,FALSE,,FALSE
114078,,BCF_WaterVeg,12,18,BAF_T3W used as surrogate,FALSE,,FALSE
50282,,BCF_WaterVeg,46,18,BAF_T3W used as surrogate,FALSE,,FALSE
206440,,BCF_WaterVeg,540,18,BAF_T3W used as surrogate,FALSE,,FALSE
54910893,,BCF_WaterVeg,610,18,BAF_T3W used as surrogate,FALSE,,FALSE
25812300,,BCF_WaterVeg,1200,18,BAF_T3W used as surrogate,FALSE,,FALSE
15687271,,BCF_WaterVeg,400,18,BAF_T3W used as surrogate,FALSE,,FALSE
154212,,BCF_WaterVeg,0.97,18,BAF_T3W used as surrogate,FALSE,,FALSE
657249,,BCF_WaterVeg,0.93,18,BAF_T3W used as surrogate,FALSE,,FALSE
91576,,BCF_WaterVeg,480,18,BAF_T3W used as surrogate,FALSE,,FALSE
22204531,,BCF_WaterVeg,94,18,BAF_T3W used as surrogate,FALSE,,FALSE
70458967,,BCF_WaterVeg,0.93,18,BAF_T3W used as surrogate,FALSE,,FALSE
14698294,,BCF_WaterVeg,1.3,18,BAF_T3W used as surrogate,FALSE,,FALSE
79572,,BCF_WaterVeg,0.93,18,BAF_T3W used as surrogate,FALSE,,FALSE
335671,,BCF_WaterVeg,140,251,BAF_T3W used as surrogate,FALSE,,FALSE
2795393,,BCF_WaterVeg,3500,251,BAF_T3W used as surrogate,FALSE,,FALSE
57830,,BCF_WaterVeg,380,18,BAF_T3W used as surrogate,FALSE,,FALSE
129000,,BCF_WaterVeg,1100,18,BAF_T3W used as surrogate,FALSE,,FALSE
66357355,,BCF_WaterVeg,1,18,BAF_T3W used as surrogate,FALSE,,FALSE
98105998,,BCF_WaterVeg,1.7,18,BAF_T3W used as surrogate,FALSE,,FALSE
68359,,BCF_WaterVeg,0.98,18,BAF_T3W used as surrogate,FALSE,,FALSE
57681,,BCF_WaterVeg,1,18,BAF_T3W used as surrogate,FALSE,,FALSE
723466,,BCF_WaterVeg,1.4,18,BAF_T3W used as surrogate,FALSE,,FALSE
72140,,BCF_WaterVeg,0.98,18,BAF_T3W used as surrogate,FALSE,,FALSE
58220,,BCF_WaterVeg,120,18,BAF_T3W used as surrogate,FALSE,,FALSE
60548,,BCF_WaterVeg,0.9,18,BAF_T3W used as surrogate,FALSE,,FALSE
148798,,BCF_WaterVeg,17,18,BAF_T3W used as surrogate,FALSE,,FALSE
3380345,,BCF_WaterVeg,210,18,BAF_T3W used as surrogate,FALSE,,FALSE
738705,,BCF_WaterVeg,1.2,18,BAF_T3W used as surrogate,FALSE,,FALSE
11006761,,BCF_WaterVeg,1.9,18,BAF_T3W used as surrogate,FALSE,,FALSE
7439965,48,BMD,170,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,48,BMD,34,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,48,BMD,6.2,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,48,BMD,2.2,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,48,BMD,15,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,48,BMD,2.1,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,48,BMD,41,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,48,BMD,55,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,48,BMD,1.5,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,48,BMD,7.3,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,48,BMD,3.9,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,48,BMD,0.3,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,48,BMD,63,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,48,BMD,0.9,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,48,BMD,0.3,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,48,BMD,2.5,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,48,BMD,21,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
79572,54,BMD,1200,258,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
103902,54,BMD,1800,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
117817,54,BMD,0.9,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
148798,54,BMD,1800,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
3380345,54,BMD,650,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
7429905,54,BMD,90,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
7439921,54,BMD,0.9,265,test species: Chicken,FALSE,test species: Chicken,FALSE
7439965,54,BMD,100,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,54,BMD,20,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,54,BMD,3.8,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,54,BMD,1.3,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,54,BMD,8.8,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,54,BMD,1.3,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,54,BMD,25,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,54,BMD,33,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,54,BMD,0.9,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,54,BMD,4.4,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,54,BMD,2.3,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,54,BMD,0.2,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,54,BMD,38,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,54,BMD,0.5,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,54,BMD,0.2,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,54,BMD,1.5,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,54,BMD,13,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
79572,55,BMD,1100,258,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
103902,55,BMD,1600,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
117817,55,BMD,0.8,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
148798,55,BMD,1600,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
3380345,55,BMD,590,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
7429905,55,BMD,81,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
7439921,55,BMD,0.8,265,test species: Chicken,FALSE,test species: Chicken,FALSE
7439965,55,BMD,94,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,55,BMD,19,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,55,BMD,3.4,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,55,BMD,1.2,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,55,BMD,8,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,55,BMD,1.2,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,55,BMD,23,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,55,BMD,30,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,55,BMD,0.8,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,55,BMD,4,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,55,BMD,2.1,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,55,BMD,0.2,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,55,BMD,35,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,55,BMD,0.5,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,55,BMD,0.2,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,55,BMD,1.4,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,55,BMD,11,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
79572,56,BMD,1400,258,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
103902,56,BMD,2100,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
117817,56,BMD,1,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
148798,56,BMD,2100,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
3380345,56,BMD,760,258,test species: Bobwhite quail,FALSE,test species: Bobwhite quail,FALSE
7429905,56,BMD,100,122,test species: Ringed dove,FALSE,test species: Ringed dove,FALSE
7439921,56,BMD,1.1,265,test species: Chicken,FALSE,test species: Chicken,FALSE
7439965,56,BMD,120,256,test species: Chicken,FALSE,test species: Chicken,FALSE
7439987,56,BMD,24,122,test species: Chicken,FALSE,test species: Chicken,FALSE
7440020,56,BMD,4.4,266,test species: Chicken,FALSE,test species: Chicken,FALSE
7440224,56,BMD,1.5,255,test species: Turkey,FALSE,test species: Turkey,FALSE
7440315,56,BMD,10,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7440382,56,BMD,1.5,252,test species: Chicken,FALSE,test species: Chicken,FALSE
7440393,56,BMD,29,122,test species: 1-day old chicks,FALSE,test species: 1-day old chicks,FALSE
7440428,56,BMD,38,122,test species: Mallard duck,FALSE,test species: Mallard duck,FALSE
7440439,56,BMD,1.1,261,test species: Chicken,FALSE,test species: Chicken,FALSE
7440484,56,BMD,5.1,263,test species: Chicken,FALSE,test species: Chicken,FALSE
7440508,56,BMD,2.7,264,test species: Chicken,FALSE,test species: Chicken,FALSE
7440622,56,BMD,0.2,268,test species: Chicken,FALSE,test species: Chicken,FALSE
7440666,56,BMD,44,257,test species: Chicken,FALSE,test species: Chicken,FALSE
7487947,56,BMD,0.6,122,test species: Japanese quail,FALSE,test species: Japanese quail,FALSE
7783086,56,BMD,0.2,267,test species: Chicken,FALSE,test species: Chicken,FALSE
16065831,56,BMD,1.8,262,test species: Chicken,FALSE,test species: Chicken,FALSE
16984488,56,BMD,15,122,test species: Screech owl,FALSE,test species: Screech owl,FALSE
50282,2,BMD,0,196,,FALSE,,FALSE
50328,2,BMD,0,196,,FALSE,,FALSE
57625,2,BMD,0,196,,FALSE,,FALSE
57681,2,BMD,0,196,,FALSE,,FALSE
57830,2,BMD,0,196,,FALSE,,FALSE
58220,2,BMD,0,196,,FALSE,,FALSE
60548,2,BMD,0,196,,FALSE,,FALSE
68359,2,BMD,0,196,,FALSE,,FALSE
72140,2,BMD,0,196,,FALSE,,FALSE
76573,2,BMD,0,196,,FALSE,,FALSE
91576,2,BMD,0,196,,FALSE,,FALSE
106478,2,BMD,0,196,,FALSE,,FALSE
114078,2,BMD,0,196,,FALSE,,FALSE
129000,2,BMD,0,196,,FALSE,,FALSE
154212,2,BMD,0,196,,FALSE,,FALSE
206440,2,BMD,0,196,,FALSE,,FALSE
298464,2,BMD,0,196,,FALSE,,FALSE
335671,2,BMD,0,196,,FALSE,,FALSE
564250,2,BMD,0,196,,FALSE,,FALSE
657249,2,BMD,0,196,,FALSE,,FALSE
723466,2,BMD,0,196,,FALSE,,FALSE
738705,2,BMD,0,196,,FALSE,,FALSE
1163195,2,BMD,0,196,,FALSE,,FALSE
2795393,2,BMD,0,196,,FALSE,,FALSE
5436431,2,BMD,0,196,,FALSE,,FALSE
7439896,2,BMD,0,196,,FALSE,,FALSE
7439954,2,BMD,0,196,,FALSE,,FALSE
7439976,2,BMD,0,196,,FALSE,,FALSE
7440235,2,BMD,0,196,,FALSE,,FALSE
7440280,2,BMD,0,196,,FALSE,,FALSE
7440360,2,BMD,0,196,,FALSE,,FALSE
7440417,2,BMD,0,196,,FALSE,,FALSE
7440702,2,BMD,0,196,,FALSE,,FALSE
7783008,2,BMD,0,196,,FALSE,,FALSE
11006761,2,BMD,0,196,,FALSE,,FALSE
14698294,2,BMD,0,196,,FALSE,,FALSE
14797558,2,BMD,0,196,,FALSE,,FALSE
14797650,2,BMD,0,196,,FALSE,,FALSE
15687271,2,BMD,0,196,,FALSE,,FALSE
18540299,2,BMD,0,196,,FALSE,,FALSE
18559949,2,BMD,0,196,,FALSE,,FALSE
22204531,2,BMD,0,196,,FALSE,,FALSE
25812300,2,BMD,0,196,,FALSE,,FALSE
42399417,2,BMD,0,196,,FALSE,,FALSE
51481619,2,BMD,0,196,,FALSE,,FALSE
54910893,2,BMD,0,196,,FALSE,,FALSE
60348609,2,BMD,0,196,,FALSE,,FALSE
66357355,2,BMD,0,196,,FALSE,,FALSE
68631492,2,BMD,0,196,,FALSE,,FALSE
70458967,2,BMD,0,196,,FALSE,,FALSE
85721331,2,BMD,0,196,,FALSE,,FALSE
93106606,2,BMD,0,196,,FALSE,,FALSE
98105998,2,BMD,0,196,,FALSE,,FALSE
50282,3,BMD,0,196,,FALSE,,FALSE
50328,3,BMD,0,196,,FALSE,,FALSE
57625,3,BMD,0,196,,FALSE,,FALSE
57681,3,BMD,0,196,,FALSE,,FALSE
57830,3,BMD,0,196,,FALSE,,FALSE
58220,3,BMD,0,196,,FALSE,,FALSE
60548,3,BMD,0,196,,FALSE,,FALSE
68359,3,BMD,0,196,,FALSE,,FALSE
72140,3,BMD,0,196,,FALSE,,FALSE
76573,3,BMD,0,196,,FALSE,,FALSE
91576,3,BMD,0,196,,FALSE,,FALSE
106478,3,BMD,0,196,,FALSE,,FALSE
114078,3,BMD,0,196,,FALSE,,FALSE
129000,3,BMD,0,196,,FALSE,,FALSE
154212,3,BMD,0,196,,FALSE,,FALSE
206440,3,BMD,0,196,,FALSE,,FALSE
298464,3,BMD,0,196,,FALSE,,FALSE
335671,3,BMD,0,196,,FALSE,,FALSE
564250,3,BMD,0,196,,FALSE,,FALSE
657249,3,BMD,0,196,,FALSE,,FALSE
723466,3,BMD,0,196,,FALSE,,FALSE
738705,3,BMD,0,196,,FALSE,,FALSE
1163195,3,BMD,0,196,,FALSE,,FALSE
2795393,3,BMD,0,196,,FALSE,,FALSE
5436431,3,BMD,0,196,,FALSE,,FALSE
7439896,3,BMD,0,196,,FALSE,,FALSE
7439954,3,BMD,0,196,,FALSE,,FALSE
7439976,3,BMD,0,196,,FALSE,,FALSE
7440235,3,BMD,0,196,,FALSE,,FALSE
7440280,3,BMD,0,196,,FALSE,,FALSE
7440360,3,BMD,0,196,,FALSE,,FALSE
7440417,3,BMD,0,196,,FALSE,,FALSE
7440702,3,BMD,0,196,,FALSE,,FALSE
7783008,3,BMD,0,196,,FALSE,,FALSE
11006761,3,BMD,0,196,,FALSE,,FALSE
14698294,3,BMD,0,196,,FALSE,,FALSE
14797558,3,BMD,0,196,,FALSE,,FALSE
14797650,3,BMD,0,196,,FALSE,,FALSE
15687271,3,BMD,0,196,,FALSE,,FALSE
18540299,3,BMD,0,196,,FALSE,,FALSE
18559949,3,BMD,0,196,,FALSE,,FALSE
22204531,3,BMD,0,196,,FALSE,,FALSE
25812300,3,BMD,0,196,,FALSE,,FALSE
42399417,3,BMD,0,196,,FALSE,,FALSE
51481619,3,BMD,0,196,,FALSE,,FALSE
54910893,3,BMD,0,196,,FALSE,,FALSE
60348609,3,BMD,0,196,,FALSE,,FALSE
66357355,3,BMD,0,196,,FALSE,,FALSE
68631492,3,BMD,0,196,,FALSE,,FALSE
70458967,3,BMD,0,196,,FALSE,,FALSE
85721331,3,BMD,0,196,,FALSE,,FALSE
93106606,3,BMD,0,196,,FALSE,,FALSE
98105998,3,BMD,0,196,,FALSE,,FALSE
50282,4,BMD,0,196,,FALSE,,FALSE
50328,4,BMD,0,196,,FALSE,,FALSE
57625,4,BMD,0,196,,FALSE,,FALSE
57681,4,BMD,0,196,,FALSE,,FALSE
57830,4,BMD,0,196,,FALSE,,FALSE
58220,4,BMD,0,196,,FALSE,,FALSE
60548,4,BMD,0,196,,FALSE,,FALSE
68359,4,BMD,0,196,,FALSE,,FALSE
72140,4,BMD,0,196,,FALSE,,FALSE
76573,4,BMD,0,196,,FALSE,,FALSE
91576,4,BMD,0,196,,FALSE,,FALSE
106478,4,BMD,0,196,,FALSE,,FALSE
114078,4,BMD,0,196,,FALSE,,FALSE
129000,4,BMD,0,196,,FALSE,,FALSE
154212,4,BMD,0,196,,FALSE,,FALSE
206440,4,BMD,0,196,,FALSE,,FALSE
298464,4,BMD,0,196,,FALSE,,FALSE
335671,4,BMD,0,196,,FALSE,,FALSE
564250,4,BMD,0,196,,FALSE,,FALSE
657249,4,BMD,0,196,,FALSE,,FALSE
723466,4,BMD,0,196,,FALSE,,FALSE
738705,4,BMD,0,196,,FALSE,,FALSE
1163195,4,BMD,0,196,,FALSE,,FALSE
2795393,4,BMD,0,196,,FALSE,,FALSE
5436431,4,BMD,0,196,,FALSE,,FALSE
7439896,4,BMD,0,196,,FALSE,,FALSE
7439954,4,BMD,0,196,,FALSE,,FALSE
7439976,4,BMD,0,196,,FALSE,,FALSE
7440235,4,BMD,0,196,,FALSE,,FALSE
7440280,4,BMD,0,196,,FALSE,,FALSE
7440360,4,BMD,0,196,,FALSE,,FALSE
7440417,4,BMD,0,196,,FALSE,,FALSE
7440702,4,BMD,0,196,,FALSE,,FALSE
7783008,4,BMD,0,196,,FALSE,,FALSE
11006761,4,BMD,0,196,,FALSE,,FALSE
14698294,4,BMD,0,196,,FALSE,,FALSE
14797558,4,BMD,0,196,,FALSE,,FALSE
14797650,4,BMD,0,196,,FALSE,,FALSE
15687271,4,BMD,0,196,,FALSE,,FALSE
18540299,4,BMD,0,196,,FALSE,,FALSE
18559949,4,BMD,0,196,,FALSE,,FALSE
22204531,4,BMD,0,196,,FALSE,,FALSE
25812300,4,BMD,0,196,,FALSE,,FALSE
42399417,4,BMD,0,196,,FALSE,,FALSE
51481619,4,BMD,0,196,,FALSE,,FALSE
54910893,4,BMD,0,196,,FALSE,,FALSE
60348609,4,BMD,0,196,,FALSE,,FALSE
66357355,4,BMD,0,196,,FALSE,,FALSE
68631492,4,BMD,0,196,,FALSE,,FALSE
70458967,4,BMD,0,196,,FALSE,,FALSE
85721331,4,BMD,0,196,,FALSE,,FALSE
93106606,4,BMD,0,196,,FALSE,,FALSE
98105998,4,BMD,0,196,,FALSE,,FALSE
50282,7,BMD,0,196,,FALSE,,FALSE
50328,7,BMD,0,196,,FALSE,,FALSE
57625,7,BMD,0,196,,FALSE,,FALSE
57681,7,BMD,0,196,,FALSE,,FALSE
57830,7,BMD,0,196,,FALSE,,FALSE
58220,7,BMD,0,196,,FALSE,,FALSE
60548,7,BMD,0,196,,FALSE,,FALSE
68359,7,BMD,0,196,,FALSE,,FALSE
72140,7,BMD,0,196,,FALSE,,FALSE
76573,7,BMD,0,196,,FALSE,,FALSE
91576,7,BMD,0,196,,FALSE,,FALSE
106478,7,BMD,0,196,,FALSE,,FALSE
114078,7,BMD,0,196,,FALSE,,FALSE
129000,7,BMD,0,196,,FALSE,,FALSE
154212,7,BMD,0,196,,FALSE,,FALSE
206440,7,BMD,0,196,,FALSE,,FALSE
298464,7,BMD,0,196,,FALSE,,FALSE
335671,7,BMD,0,196,,FALSE,,FALSE
564250,7,BMD,0,196,,FALSE,,FALSE
657249,7,BMD,0,196,,FALSE,,FALSE
723466,7,BMD,0,196,,FALSE,,FALSE
738705,7,BMD,0,196,,FALSE,,FALSE
1163195,7,BMD,0,196,,FALSE,,FALSE
2795393,7,BMD,0,196,,FALSE,,FALSE
5436431,7,BMD,0,196,,FALSE,,FALSE
7439896,7,BMD,0,196,,FALSE,,FALSE
7439954,7,BMD,0,196,,FALSE,,FALSE
7439976,7,BMD,0,196,,FALSE,,FALSE
7440235,7,BMD,0,196,,FALSE,,FALSE
7440280,7,BMD,0,196,,FALSE,,FALSE
7440360,7,BMD,0,196,,FALSE,,FALSE
7440417,7,BMD,0,196,,FALSE,,FALSE
7440702,7,BMD,0,196,,FALSE,,FALSE
7783008,7,BMD,0,196,,FALSE,,FALSE
11006761,7,BMD,0,196,,FALSE,,FALSE
14698294,7,BMD,0,196,,FALSE,,FALSE
14797558,7,BMD,0,196,,FALSE,,FALSE
14797650,7,BMD,0,196,,FALSE,,FALSE
15687271,7,BMD,0,196,,FALSE,,FALSE
18540299,7,BMD,0,196,,FALSE,,FALSE
18559949,7,BMD,0,196,,FALSE,,FALSE
22204531,7,BMD,0,196,,FALSE,,FALSE
25812300,7,BMD,0,196,,FALSE,,FALSE
42399417,7,BMD,0,196,,FALSE,,FALSE
51481619,7,BMD,0,196,,FALSE,,FALSE
54910893,7,BMD,0,196,,FALSE,,FALSE
60348609,7,BMD,0,196,,FALSE,,FALSE
66357355,7,BMD,0,196,,FALSE,,FALSE
68631492,7,BMD,0,196,,FALSE,,FALSE
70458967,7,BMD,0,196,,FALSE,,FALSE
85721331,7,BMD,0,196,,FALSE,,FALSE
93106606,7,BMD,0,196,,FALSE,,FALSE
98105998,7,BMD,0,196,,FALSE,,FALSE
50282,8,BMD,0,196,,FALSE,,FALSE
57625,8,BMD,0,196,,FALSE,,FALSE
57681,8,BMD,0,196,,FALSE,,FALSE
57830,8,BMD,0,196,,FALSE,,FALSE
58220,8,BMD,0,196,,FALSE,,FALSE
68359,8,BMD,0,196,,FALSE,,FALSE
72140,8,BMD,0,196,,FALSE,,FALSE
76573,8,BMD,0,196,,FALSE,,FALSE
79572,8,BMD,0,196,,FALSE,,FALSE
91576,8,BMD,0,196,,FALSE,,FALSE
103902,8,BMD,0,196,,FALSE,,FALSE
106478,8,BMD,0,196,,FALSE,,FALSE
114078,8,BMD,0,196,,FALSE,,FALSE
129000,8,BMD,0,196,,FALSE,,FALSE
148798,8,BMD,0,196,,FALSE,,FALSE
154212,8,BMD,0,196,,FALSE,,FALSE
206440,8,BMD,0,196,,FALSE,,FALSE
298464,8,BMD,0,196,,FALSE,,FALSE
335671,8,BMD,0,196,,FALSE,,FALSE
564250,8,BMD,0,196,,FALSE,,FALSE
657249,8,BMD,0,196,,FALSE,,FALSE
723466,8,BMD,0,196,,FALSE,,FALSE
738705,8,BMD,0,196,,FALSE,,FALSE
1163195,8,BMD,0,196,,FALSE,,FALSE
2795393,8,BMD,0,196,,FALSE,,FALSE
3380345,8,BMD,0,196,,FALSE,,FALSE
5436431,8,BMD,0,196,,FALSE,,FALSE
7439896,8,BMD,0,196,,FALSE,,FALSE
7439954,8,BMD,0,196,,FALSE,,FALSE
7440235,8,BMD,0,196,,FALSE,,FALSE
7440702,8,BMD,0,196,,FALSE,,FALSE
7487947,8,BMD,0,196,,FALSE,,FALSE
